"Nummer","Datum","Art","Geschäft","URL","Date"
"623/2018","12.02.2018","Anfrage","Anfrage 623/2018 von Paul Stopper (BPU): Umorganisation der Buslinie 812 und Einführung einer neuen Linie 818","https://www.uster.ch/politbusiness/475169?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=27","2018-02-12"
"124/2018","06.02.2018","Antrag","Weisung 124/2018 des Stadtrates: Beschlussentwurf zur Motion 558/2016 von Ursula Räuftlin (Grünliberale) betreffend Einführung eines Fussgängerleitsystems in der Stadt Uster (Teil 2)","https://www.uster.ch/politbusiness/479767?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=27","2018-02-06"
"621/2018","31.01.2018","Leistungsmotion","Leistungsmotion 621/2018 von Thomas Wüthrich (Grüne): Monitoring betreffend Umsetzung des Umweltartikels der Gemeindeordnung (Art. 1 Abs. 3 und 4 GO)","https://www.uster.ch/politbusiness/466618?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-31"
"622/2018","31.01.2018","Anfrage","Anfrage 622/2018 von Jürg Krauer (FDP): Haltung des Stadtrates zur geplanten Moosackerstrasse","https://www.uster.ch/politbusiness/466621?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-31"
"620/2018","31.01.2018","Leistungsmotion","Leistungsmotion 620/2018 von Thomas Wüthrich (Grüne): Umsetzung des Umweltartikels der Gemeindeordnung (Art. 1 Abs. 3 und 4 GO)","https://www.uster.ch/politbusiness/466612?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-31"
"618/2018","30.01.2018","Leistungsmotion","Leistungsmotion 618/2018 von Ursula Räuftlin (Grünliberale) und Ivo Koller (BDP): Einführung eines Samstag-Marktes in Uster","https://www.uster.ch/politbusiness/464419?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-30"
"122/2018","30.01.2018","Antrag","Weisung 122/2018 des Stadtrates: Gebührenverordnung der Stadt Uster, Genehmigung","https://www.uster.ch/politbusiness/473512?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-30"
"619/2018","30.01.2018","Leistungsmotion","Leistungsmotion 619/2018 von Kathrin Agosti (SP), Mary Rauber (EVP) und Monika Fitze (SP): Förderung der Musikalischen Grundausbildung in der Primarschule","https://www.uster.ch/politbusiness/466609?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-30"
"617/2018","22.01.2018","Leistungsmotion","Leistungsmotion 617/2018 von Ivo Koller (BDP) und 5 Mitunterzeichnende: Investition in neue Hauptsammelstelle vorziehen","https://www.uster.ch/politbusiness/460189?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-22"
"616/2018","22.01.2018","Anfrage","Anfrage 616/2018 von Patricio Frei (Grüne): Temporäre Dreifachturnhalle Buchholz","https://www.uster.ch/politbusiness/460186?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-22"
"121/2018","16.01.2018","Antrag","Weisung 121/2018 der Primarschulpflege: Schulhaus Pünt, Sanierung Haustechnik und Fassade, Genehmigung Bauabrechnung","https://www.uster.ch/politbusiness/461773?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-16"
"120/2018","16.01.2018","Antrag","Weisung 120/2018 des Stadtrates: Verein Zürcher Krankenhäuser (VZK), Genehmigung Kaufrechtsvertrag Wagerenstrasse 45","https://www.uster.ch/politbusiness/461782?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=28","2018-01-16"
"","09.01.2018","Wahlen","Wahlbüro, Erneuerungswahl für die Amtsdauer 2018-2022","https://www.uster.ch/politbusiness/454087?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2018-01-09"
"615/2017","04.12.2017","Anfrage","Anfrage 615/2017 von Richard Sägesser (FDP): ""Sekundarschule in der Klemme""","https://www.uster.ch/politbusiness/441470?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-12-04"
"115/2017","28.11.2017","Antrag","Weisung 115/2017 des Stadtrates: Loren, Uster; Landverkauf für KMU-Park II, Genehmigung Kaufvertrag","https://www.uster.ch/politbusiness/441452?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-11-28"
"117/2017","28.11.2017","Antrag","Weisung 117/2017 des Stadtrates: Temporäre Dreifachturnhalle Buchholz, Bauabrechnung","https://www.uster.ch/politbusiness/441578?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-11-28"
"116/2017","21.11.2017","Antrag","Weisung 116/2017 der Primarschulpflege: Projekt Tagesschule, Kreditbewilligung","https://www.uster.ch/politbusiness/439259?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-11-21"
"112/2017","31.10.2017","Antrag","Weisung 112/2017 der Primarschulpflege: Nachtragskredit 2017 Geschäftsfeld Primarschule","https://www.uster.ch/politbusiness/425051?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-10-31"
"614/2017","30.10.2017","Postulat","Postulat 614/2017 von Ursula Räuftlin (Grünliberale): Sichere Veloverbindungen in Uster","https://www.uster.ch/politbusiness/424742?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-10-30"
"611/2017","27.09.2017","Motion","Motion 611/2017 von Marius Weder (SP): Förderung preisgünstiger Wohnungen und Gewerberäume, Änderung der Gemeindeordnung (GO)","https://www.uster.ch/politbusiness/412199?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-09-27"
"613/2017","27.09.2017","Anfrage","Anfrage 613/2017 von Werner Kessler (BPU): Rückforderung des Darlehens vom Verein Pavillon Nouvel und definitive Ausserdienststellung des vor 2 Jahren pensionierten Stadtplaners","https://www.uster.ch/politbusiness/413945?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-09-27"
"612/2017","25.09.2017","Motion","Motion 612/2017 von Ivo Koller (BDP), Mary Rauber (EVP), Ursula Räuftlin (Grünliberale), Wolfgang Harder (CVP), Beatrice Mischol (Grünliberale) und Walter Meier (EVP): ""An vier Wochenden ein verkehrsbefreites Zentrum""","https://www.uster.ch/politbusiness/413327?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=29","2017-09-25"
"610/2017","20.09.2017","Anfrage","Anfrage 610/2017 von Ivo Koller (BDP): Schenkung der Heusser-Staub-Wiese im Jahre 1931","https://www.uster.ch/politbusiness/411065?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-20"
"96/2017","19.09.2017","Antrag","Weisung 96/2017 des Stadtrates: Voranschlag 2018 und Finanzplanung 2019-2021, Bericht","https://www.uster.ch/politbusiness/410597?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-19"
"93/2017","19.09.2017","Antrag","Weisung 93/2017 des Stadtrates: Leistungsaufträge 2018-2021 und Globalbudgets 2018","https://www.uster.ch/politbusiness/410603?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-19"
"105/2017","12.09.2017","Antrag","Weisung 105/2017 des Stadtrates: Energie Uster AG, Geschäftsbericht 2016","https://www.uster.ch/politbusiness/410615?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-12"
"609/2017","12.09.2017","Postulat","Postulat 609/2017 (statt Motion, Umwandlung) der FDP-Fraktion und der SVP/EDU-Fraktion: ""Klare Verhältnisse in der Einheitsgemeinde"" (Änderung der Gemeindeordnung)","https://www.uster.ch/politbusiness/404568?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-12"
"110/2017","05.09.2017","Antrag","Weisung 110/2017 des Stadtrates: Gesuch um Einführung von Tempo 30 in den Zonen Freudwil und Schwizerberg","https://www.uster.ch/politbusiness/404583?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-09-05"
"109/2017","29.08.2017","Antrag","Weisung 109/2017 des Stadtrates: Erhöhung der Ferientage, Genehmigung eines jährlich wiederkehrenden Kredites von 100'000 Franken","https://www.uster.ch/politbusiness/401772?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-08-29"
"108/2017","22.08.2017","Antrag","Weisung 108/2017: Bonuspass ZVV, Einführung, Genehmigung eines jährlich wiederkehrenden Kredites von 400'000 Franken","https://www.uster.ch/politbusiness/401781?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-08-22"
"100/2017","22.08.2017","Antrag","Weisung 100/2017 der Sekundarschulpflege Uster: Voranschlag 2018","https://www.uster.ch/politbusiness/410594?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-08-22"
"608/2017","15.08.2017","Anfrage","Anfrage 608/2017 von Silvio Foiera (EDU): Nutzung öffentlichen Grunds durch Veloverleiher","https://www.uster.ch/politbusiness/387665?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=30","2017-08-15"
"101/2017","28.07.2017","Antrag","Weisung 101/2017 des Stadtrates: Nachtragskredite 2017","https://www.uster.ch/politbusiness/387106?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-28"
"606/2017","19.07.2017","Anfrage","Anfrage 606/2017 von Paul Stopper (BPU): Bewilligte Remise, Stall und Silo in Riedikon auf dem städtischen Grundstück Kat.-Nr. B7342","https://www.uster.ch/politbusiness/384607?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-19"
"607/2017","19.07.2017","Anfrage","Anfrage 607/2017 von Paul Stopper (BPU): Zukunft des Landwirtschaftsbetriebes ""Dietenrain""","https://www.uster.ch/politbusiness/384608?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-19"
"99/2017","11.07.2017","Antrag","Weisung 99/2017 des Stadtrates: Kiesabbau Freudwil durch ""Kies AG"", Abbauvertrag, Genehmigung","https://www.uster.ch/politbusiness/384042?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-11"
"107/2017","11.07.2017","Antrag","Weisung 107/2017 der Sozialbehörde: Dienstleistungen der Pro Senectute Kanton Zürich, Kredit 2018 bis 2021","https://www.uster.ch/politbusiness/391709?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-11"
"102/2017","11.07.2017","Antrag","Weisung 102/2017 des Stadtrates: Entwicklung Zeughausareal, Phase 5","https://www.uster.ch/politbusiness/391712?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-11"
"103/2017","11.07.2017","Volksinitiative","Weisung 103/2017 des Stadtrates: ""Städtische Volksinitiative zum Schutz des Walds""","https://www.uster.ch/politbusiness/384606?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-11"
"106/2017","11.07.2017","Antrag","Weisung 106/2017 der Sozialbehörde: Asyl- und Flüchtlingskoordination Uster, Bildungs- und Berufsintegrationsangebote ""Vamos"", Kredit 2018 bis 2020, Genehmigung","https://www.uster.ch/politbusiness/391706?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-11"
"605/2017","10.07.2017","Anfrage","Anfrage 605/2017 von Paul Stopper (BPU) und Werner Kessler (BPU): Geplantes Gebäude an der Schifflände Niederuster (Surferwiese)","https://www.uster.ch/politbusiness/383509?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-10"
"604/2017","08.07.2017","Anfrage","Anfrage 604/2017 von Mary Rauber (EVP): Standort und Weiterentwicklung Familienzentrum","https://www.uster.ch/politbusiness/383448?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=31","2017-07-08"
"603/2017","06.06.2017","Motion","Motion 603/2017 von Karin Niedermann (SP), Paul Stopper (BPU), Ursula Räuftlin (Grünliberale) und Patricio Frei (Grüne): Erhaltung der Anzahl Veloparkplätze beim Bahnhof Uster Ost","https://www.uster.ch/politbusiness/379844?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-06-06"
"601/2017","22.05.2017","Anfrage","Anfrage 601/2017 von Paul Stopper (BPU): Kiesabbau und Wiederauffüllung im Hooggen (Freudwil)","https://www.uster.ch/politbusiness/377411?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-05-22"
"602/2017","22.05.2017","Postulat","Postulat 602/2017 von Claudia Wyssen (SP): Sicherheit und Beleuchtung der Velowege in der Nacht/in Dunkelheit","https://www.uster.ch/politbusiness/377556?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-05-22"
"600/2017","22.05.2017","Anfrage","Anfrage 600/2017 von Daniel Pellegrini (FDP): Blockflötenunterricht - quo vadis?","https://www.uster.ch/politbusiness/377413?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-05-22"
"98/2017","02.05.2017","Antrag","Weisung 98/2017 der Sozialbehörde: Fachstelle Sucht des Zweckverbandes Soziale Dienste Bezirk Uster, wiederkehrender Beitrag","https://www.uster.ch/politbusiness/367432?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-05-02"
"599/2017","24.04.2017","Anfrage","Anfrage 599/2017 der SVP/EDU-Fraktion: Massives Defizit der Primarschule in der Jahresrechnung 2016","https://www.uster.ch/politbusiness/366643?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-04-24"
"598/2017","10.04.2017","Motion","Motion 598/2017 von Paul Stopper (BPU): Ausarbeitung eines Projektes mit Kostenvoranschlag zur Vergrösserung des Foyers des Stadthofsaales","https://www.uster.ch/politbusiness/365011?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-04-10"
"97/2017","03.04.2017","Antrag","Weisung 97/2017 des Stadtrates: Ergänzung der Personalverordnung (PVO)","https://www.uster.ch/politbusiness/365115?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-04-03"
"90/2017","28.03.2017","Antrag","Weisung 90/2017 des Stadtrates: Jahresrechnung 2016","https://www.uster.ch/politbusiness/363309?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-03-28"
"85/2017","28.03.2017","Antrag","Weisung 85/2017 des Stadtrates: NPM-Jahresbericht 2016","https://www.uster.ch/politbusiness/363311?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=32","2017-03-28"
"597/2017","23.03.2017","Anfrage","Anfrage 597/2017 von Claudia Wyssen (SP): Städtische Polizeibussen-Strategie","https://www.uster.ch/politbusiness/362791?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-03-23"
"95/2017","14.03.2017","Antrag","Antrag 95/2017 der Sozialbehörde: Gesetz über die Jugendheime und Pflegekinderfürsorge, Gemeindereferendum","https://www.uster.ch/politbusiness/360284?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-03-14"
"86/2017","14.03.2017","Antrag","Weisung 86/2017 der Sekundarstufe: Geschäftsbericht und Jahresrechnung 2016","https://www.uster.ch/politbusiness/363308?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-03-14"
"92/2017","14.03.2017","Antrag","Antrag 92/2017 der Sekundarstufe Uster: Definitive Einführung der Leistungsgruppe spur+ ab dem Schuljahr 2017/2018","https://www.uster.ch/politbusiness/362433?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-03-14"
"596/2017","06.03.2017","Anfrage","Anfrage 596/2017 von Karin Niedermann (SP): Verlegung von Velounterständen beim Velopark Ost wegen Perronerhöhungen","https://www.uster.ch/politbusiness/360201?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-03-06"
"594/2017","13.02.2017","Anfrage","Anfrage 594/2017 von Silvio Foiera (EDU): Schutzraumzuweisung","https://www.uster.ch/politbusiness/357848?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-02-13"
"595/2017","13.02.2017","Motion","Motion 595/2017 von Walter Meier (EVP) und Ali Özcan (SP): Investition ""Püntenanlage Winikerwiesen, Kanalisationsanschluss"" wird im 2017 ausgeführt","https://www.uster.ch/politbusiness/358471?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-02-13"
"89/2017","08.02.2017","Antrag","Antrag 89/2017 der Geschäftsleitung: Geschäftsordnung des Gemeinderates (GeschO GR), Teilrevision","https://www.uster.ch/politbusiness/357394?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-02-08"
"91/2017","07.02.2017","Antrag","Antrag 91/2017 des Stadtrates: Festsetzung der Verkehrsbaulinien Hintere Bahnhofstrasse bis Bahnhofstrasse","https://www.uster.ch/politbusiness/358469?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-02-07"
"94/2017","07.02.2017","Antrag","Antrag 94/2017 der Sekundarstufe Uster: Einführung von HRM2 und Neubewertung des Verwaltungsvermögens","https://www.uster.ch/politbusiness/360330?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=33","2017-02-07"
"593/2017","31.01.2017","Leistungsmotion","Leistungsmotion 593/2017 von Ursula Räuftlin (Grünliberale): Elternbeitragsreglement der Stadt Uster","https://www.uster.ch/politbusiness/356299?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=34","2017-01-31"
"592/2017","30.01.2017","Leistungsmotion","Leistungsmotion 592/2017 von Markus Wanner (SP): Jugenddienst bei der Stadtpolizei","https://www.uster.ch/politbusiness/356304?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=34","2017-01-30"
"588/2017","23.01.2017","Leistungsmotion","Leistungsmotion 588/2017 von Matthias Bickel (FDP) und Richard Sägesser (FDP): ""Einheitsgemeinde - auch bei der Schulinformatik""","https://www.uster.ch/politbusiness/355470?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=34","2017-01-23"
